index,x,y
207,2113,272.5921052631579
208,2232,276.7236842105263
209,2335,273.5
210,2456,276.11842105263156
211,2537,273.8026315789474
212,2548,274.38157894736844
213,2669,271.39473684210526
214,2751,273.8421052631579
215,2800,305.07894736842104
216,2839,305.0
217,2855,278.5921052631579
218,3056,277.82894736842104
219,3132,272.39473684210526
220,3942,271.5263157894737
221,92,312.36842105263156
222,894,310.1842105263158
223,981,311.2631578947368
224,1106,310.9342105263158
225,1118,312.2105263157895
226,1327,310.19736842105266
227,1379,340.5394736842105
228,1419,346.89473684210526
229,1574,312.7763157894737
230,1785,314.9605263157895
231,1895,310.7368421052632
232,2006,315.0657894736842
233,2115,310.9078947368421
234,2233,314.30263157894734
235,2335,312.4736842105263
236,2456,312.5921052631579
237,2538,312.8421052631579
238,2548,311.0921052631579
239,2669,311.2631578947368
240,2751,311.4605263157895
241,2800,342.11842105263156
242,2839,342.2368421052632
243,2855,316.14473684210526
244,3056,314.60526315789474
245,3132,310.5131578947368
246,92,350.5921052631579
247,894,348.4736842105263
248,981,349.2368421052632
249,1106,347.2894736842105
250,1119,349.7894736842105
251,1205,348.3026315789474
252,1327,348.2631578947368
253,1379,379.60526315789474
254,1419,384.7236842105263
255,1574,350.4342105263158
256,1785,353.13157894736844
257,1896,349.13157894736844
258,2006,351.8157894736842
259,2114,349.60526315789474
260,2233,351.7105263157895
261,2336,351.6578947368421
262,2456,350.9736842105263
263,2538,348.0
264,2550,349.25
265,2669,347.9078947368421
266,2751,349.5921052631579
267,2799,380.11842105263156
268,2840,380.5263157894737
269,2856,353.6578947368421
270,3057,353.0
271,3133,349.4868421052632
272,92,388.4868421052632
273,787,385.32894736842104
274,895,387.05263157894734
275,981,386.75
276,1119,387.4736842105263
277,1205,385.88157894736844
278,1327,386.2236842105263
279,1379,416.5526315789474
280,1419,422.89473684210526
281,1575,387.9078947368421
282,1785,391.9342105263158
283,1897,387.2763157894737
284,2007,391.0921052631579
285,2115,387.57894736842104
286,2233,389.67105263157896
287,2336,388.5394736842105
288,2456,389.17105263157896
289,2538,387.92105263157896
290,2549,387.2105263157895
291,2669,386.39473684210526
292,2751,387.80263157894734
293,2800,418.7105263157895
294,2839,418.67105263157896
295,2856,392.5263157894737
296,2933,385.7368421052632
297,3058,390.7236842105263
298,3133,386.89473684210526
299,92,426.60526315789474
300,896,424.88157894736844
301,981,424.82894736842104
302,1119,425.36842105263156
303,1205,424.07894736842104
304,1327,423.61842105263156
305,1380,454.7894736842105
306,1419,460.61842105263156
307,1576,425.69736842105266
308,1786,430.0131578947368
309,1896,423.7236842105263
310,2008,429.9078947368421
311,2114,424.89473684210526
312,2234,427.7105263157895
313,2336,427.38157894736844
314,2457,426.94736842105266
315,2538,425.42105263157896
316,2551,425.0263157894737
317,2669,423.9078947368421
318,2751,425.2105263157895
319,2799,456.75
320,2839,455.67105263157896
321,2857,428.7894736842105
322,3058,428.8157894736842
323,3133,424.0
324,92,464.30263157894734
325,896,462.14473684210526
326,982,463.10526315789474
327,1109,461.5131578947368
328,1119,462.92105263157896
329,1328,463.13157894736844
330,1379,492.9868421052632
331,1419,499.63157894736844
332,1575,464.17105263157896
333,1786,467.80263157894734
334,1897,463.39473684210526
335,2008,467.5657894736842
336,2117,462.92105263157896
337,2234,466.4868421052632
338,2336,464.1973684210526
339,2457,464.7763157894737
340,2551,464.57894736842104
341,2670,463.1842105263158
342,2752,462.9342105263158
343,2800,494.4868421052632
344,2839,494.6973684210526
345,2857,467.60526315789474
346,3058,467.0657894736842
347,3134,462.5
348,3589,462.6578947368421
349,92,502.61842105263156
350,896,500.63157894736844
351,982,500.8026315789474
352,1109,500.07894736842104
353,1120,501.5
354,1206,500.64473684210526
355,1327,500.0131578947368
356,1379,530.828947368421
357,1419,537.1184210526316
358,1576,501.8157894736842
359,1787,505.14473684210526
360,1898,499.6842105263158
361,2008,504.63157894736844
362,2118,500.89473684210526
363,2235,502.67105263157896
364,2338,502.0526315789474
365,2457,502.2763157894737
366,2551,501.85526315789474
367,2670,500.25
368,2752,501.32894736842104
369,2800,531.6842105263158
370,2839,532.2105263157895
371,2857,506.2105263157895
372,3059,504.8026315789474
373,3134,501.9605263157895
374,3941,499.3421052631579
375,92,541.0263157894736
376,787,537.6447368421053
377,897,538.9078947368421
378,983,538.0394736842105
379,1120,539.5263157894736
380,1328,537.7894736842105
381,1379,568.8684210526316
382,1419,575.25
383,1577,539.9342105263158
384,1788,544.5526315789474
385,1899,539.3684210526316
386,2009,542.5
387,2117,538.5526315789474
388,2235,540.9868421052631
389,2336,540.0526315789474
390,2458,540.2631578947369
391,2539,537.5526315789474
392,2551,539.4078947368421
393,2670,538.5394736842105
394,2752,538.6842105263158
395,2799,570.2631578947369
396,2839,570.2763157894736
397,2858,543.3947368421053
398,2933,537.4078947368421
399,3059,542.421052631579
400,3134,538.3026315789474
401,92,578.3947368421053
402,781,575.3026315789474
403,896,577.1315789473684
404,983,575.921052631579
405,1122,576.3947368421053
406,1328,575.75
407,1379,606.9342105263158
408,1419,612.9868421052631
409,1577,578.2631578947369
410,1788,582.5526315789474
411,1900,575.3552631578948
412,2009,579.9078947368421
413,2118,578.5921052631579
414,2236,579.1315789473684
415,2337,579.5657894736842
416,2458,578.4605263157895
417,2540,575.2236842105264
418,2551,578.5526315789474
419,2670,576.1184210526316
420,2752,576.6973684210526
421,2800,608.4868421052631
422,2839,608.5263157894736
423,2857,581.5
424,2933,575.2105263157895
425,3058,581.5
426,3134,576.671052631579
427,92,616.2631578947369
428,899,615.5921052631579
429,984,615.0921052631579
430,1122,615.3421052631579
431,1380,644.9736842105264
432,1419,651.0394736842105
433,1579,616.8552631578947
434,1790,619.7368421052631
435,1900,614.7763157894736
436,2011,618.4736842105264
437,2118,615.4342105263158
438,2236,617.2105263157895
439,2338,615.9736842105264
440,2458,616.3552631578948
441,2551,615.8815789473684
442,2670,614.2236842105264
443,2751,613.7763157894736
444,2799,645.828947368421
445,2839,645.9605263157895
446,2858,620.0131578947369
447,3059,619.921052631579
448,3135,613.7368421052631
449,94,653.8421052631579
450,899,652.8947368421052
451,984,652.5657894736842
452,1121,652.8552631578947
453,1331,652.0263157894736
454,1379,683.0526315789474
455,1419,689.3157894736842
456,1579,654.1052631578948
457,1790,657.7631578947369
458,1900,651.2763157894736
459,2010,655.3552631578947
460,2119,654.6052631578947
461,2236,654.8157894736842
462,2338,652.8552631578947
463,2459,654.1447368421053
464,2540,653.2368421052631
465,2551,654.4078947368421
466,2670,651.5921052631579
467,2752,652.6578947368421
468,2799,683.6052631578948
469,2839,684.4868421052631
470,2859,658.0921052631579
471,2934,651.3815789473684
472,3060,657.4868421052631
473,3135,653.578947368421
474,93,691.7236842105264
475,899,691.6578947368421
476,985,691.6052631578947
477,1012,690.0394736842105
478,1123,691.9605263157895
479,1331,690.0394736842105
480,1380,720.828947368421
481,1419,727.3815789473684
482,1580,693.328947368421
483,1790,694.4736842105264
484,1900,689.8947368421053
485,2011,694.3026315789474
486,2119,691.2894736842105
487,2237,692.3552631578948
488,2339,691.8552631578947
489,2460,691.5921052631579
490,2540,690.1578947368421
491,2552,691.9736842105264
492,2672,689.1315789473684
493,2754,689.9342105263158
494,2800,721.4342105263158
495,2839,721.8026315789474
496,2859,696.8684210526316
497,3060,696.5657894736842
498,3135,691.4868421052631
499,92,730.4736842105264
500,900,729.0394736842105
501,985,729.1447368421053
502,1123,729.4605263157895
503,1209,728.3157894736842
504,1331,729.4078947368421
505,1379,759.671052631579
506,1419,764.8157894736842
507,1580,731.0657894736842
508,1691,727.9078947368421
509,1790,733.25
510,1900,728.4342105263158
511,2011,732.3815789473684
512,2119,728.0526315789474
513,2237,731.4078947368421
514,2339,729.7105263157895
515,2460,730.1447368421053
516,2552,729.4736842105264
517,2672,727.6578947368421
518,2754,728.1842105263158
519,2799,760.2763157894736
520,2839,759.6315789473684
521,2860,732.1842105263158
522,3061,731.6052631578948
523,3137,728.5131578947369
524,92,768.6052631578947
525,900,767.7368421052631
526,985,767.5
527,1123,767.7105263157895
528,1209,765.7763157894736
529,1331,765.9078947368421
530,1379,796.578947368421
531,1420,802.7105263157895
532,1580,768.9342105263158
533,1791,772.0131578947369
534,1902,765.3157894736842
535,2012,773.1052631578947
536,2121,766.3552631578947
537,2237,769.9473684210526
538,2340,767.8552631578947
539,2460,768.078947368421
540,2541,765.4605263157895
541,2551,766.4868421052631
542,2672,765.8947368421053
543,2754,767.3815789473684
544,2800,798.3421052631579
545,2839,798.4605263157895
546,2860,771.2368421052631
547,3061,769.7894736842105
548,3137,766.5394736842105
549,92,806.3947368421053
550,900,806.1447368421053
551,986,805.4078947368421
552,1124,805.1315789473684
553,1209,803.4736842105264
554,1331,803.8157894736842
555,1379,834.4342105263158
556,1419,841.0131578947369
557,1580,807.0131578947369
558,1591,803.7105263157895
559,1791,809.7105263157895
560,2012,809.8684210526316
561,2120,804.9736842105264
562,2238,808.4078947368421
563,2339,805.671052631579
564,2460,806.2631578947369
565,2552,805.2631578947369
566,2672,804.7894736842105
567,2754,805.5657894736842
568,2800,836.1052631578948
569,2839,836.1315789473684
570,2861,807.078947368421
571,2937,803.7105263157895
572,3062,808.1973684210526
573,3137,806.1842105263158
574,92,844.078947368421
575,901,842.828947368421
576,986,843.7105263157895
577,1123,843.3421052631579
578,1209,841.9078947368421
579,1331,842.3026315789474
580,1380,872.828947368421
581,1419,878.9078947368421
582,1581,844.9078947368421
583,1591,841.1973684210526
584,1791,846.9473684210526
585,1903,841.1973684210526
586,2013,848.3684210526316
587,2122,843.2894736842105
588,2238,845.4342105263158
589,2340,841.7631578947369
590,2461,844.7105263157895
591,2541,841.8421052631579
592,2552,843.4605263157895
593,2673,841.5657894736842
594,2755,842.5921052631579
595,2800,874.2631578947369
596,2840,874.2368421052631
597,2860,845.828947368421
598,2937,841.1578947368421
599,3062,845.8552631578947
600,3137,844.8552631578947
601,3937,841.1184210526316
602,92,881.828947368421
603,900,881.5657894736842
604,986,879.6447368421053
605,1123,882.1315789473684
606,1209,880.5921052631579
607,1331,879.8157894736842
608,1380,910.171052631579
609,1419,916.3157894736842
610,1581,881.921052631579
611,1592,879.2894736842105
612,1792,884.9078947368421
613,1902,879.0394736842105
614,2013,885.671052631579
615,2120,879.3684210526316
616,2238,883.9473684210526
617,2340,881.2631578947369
618,2461,883.6842105263158
619,2541,880.0921052631579
620,2553,881.0394736842105
621,2672,880.8815789473684
622,2754,881.8947368421053
623,2800,912.3157894736842
624,2839,912.4078947368421
625,2861,883.9342105263158
626,3062,883.9736842105264
627,3137,880.3552631578947
628,92,919.7763157894736
629,902,918.7105263157895
630,988,918.2236842105264
631,1124,922.6184210526316
632,1331,917.328947368421
633,1380,947.9342105263158
634,1419,954.8815789473684
635,1582,920.8421052631579
636,1592,917.5394736842105
637,1793,923.3552631578947
638,2014,922.1052631578947
639,2121,920.0921052631579
640,2239,920.1447368421053
641,2341,920.2368421052631
642,2461,921.7763157894736
643,2542,917.2631578947369
644,2553,919.6973684210526
645,2673,919.4473684210526
646,2754,919.8684210526316
647,2799,949.921052631579
648,2839,949.8815789473684
649,2862,922.5921052631579
650,3063,922.7236842105264
651,3138,918.7105263157895
652,92,958.5526315789474
653,900,957.2631578947369
654,987,956.7368421052631
655,1113,955.5394736842105
656,1123,958.078947368421
657,1331,955.7368421052631
658,1380,985.2894736842105
659,1419,992.8684210526316
660,1582,958.6447368421053
661,1592,955.1578947368421
662,1793,960.578947368421
663,1903,955.25
664,2014,960.2763157894736
665,2121,956.1973684210526
666,2239,957.7105263157895
667,2341,957.1973684210526
668,2461,959.0921052631579
669,2554,958.3157894736842
670,2673,956.1315789473684
671,2754,957.9605263157895
672,2799,987.5657894736842
673,2839,987.8026315789474
674,2862,959.8421052631579
675,3063,961.5263157894736
676,3138,957.6052631578948
677,3587,956.0526315789474
678,92,996.6447368421053
679,900,995.1052631578947
680,988,995.5921052631579
681,1113,993.25
682,1124,996.2105263157895
683,1332,993.9868421052631
684,1380,1024.657894736842
685,1420,1030.7236842105262
686,1583,996.6447368421053
687,1793,999.6447368421053
688,1903,993.7631578947369
689,2014,999.9078947368421
690,2122,995.9078947368421
691,2240,996.2763157894736
692,2340,994.9736842105264
693,2462,996.1315789473684
694,2542,993.421052631579
695,2554,995.2368421052631
696,2673,994.5131578947369
697,2738,993.5394736842105
698,2755,996.421052631579
699,2800,1025.8552631578948
700,2839,1026.5394736842106
701,2863,997.1052631578947
702,3064,999.421052631579
703,3139,996.4868421052631
704,3467,993.828947368421
705,92,1034.6315789473683
706,787,1031.6315789473683
707,903,1032.2368421052631
708,988,1033.0394736842106
709,1114,1031.7763157894738
710,1125,1032.5131578947369
711,1332,1031.657894736842
712,1379,1061.921052631579
713,1419,1067.9736842105262
714,1582,1034.342105263158
715,1793,1036.7368421052631
716,1904,1031.0657894736842
717,2014,1035.6184210526317
718,2122,1033.2368421052631
719,2240,1035.7368421052631
720,2341,1033.9473684210527
721,2462,1034.671052631579
722,2542,1031.8947368421052
723,2553,1032.407894736842
724,2673,1032.1973684210527
725,2754,1033.1315789473683
726,2799,1064.1842105263158
727,2839,1064.078947368421
728,2864,1034.9736842105262
729,2876,1031.3026315789473
730,3065,1036.407894736842
731,3140,1035.092105263158
732,3467,1031.0526315789473
733,3586,1031.5263157894738
734,92,1073.2368421052631
735,902,1070.671052631579
736,989,1070.4473684210527
737,1114,1070.2894736842106
738,1125,1071.3026315789473
739,1334,1070.4473684210527
740,1379,1100.907894736842
741,1419,1106.8947368421052
742,1583,1072.5
743,1794,1076.2236842105262
744,1906,1069.171052631579
745,2014,1072.1842105263158
746,2122,1070.828947368421
747,2240,1073.328947368421
748,2342,1072.157894736842
749,2462,1071.7236842105262
750,2542,1069.6973684210527
751,2554,1071.5657894736842
752,2755,1070.8157894736842
753,2799,1101.578947368421
754,2839,1103.171052631579
755,2865,1072.0131578947369
756,2880,1069.2763157894738
757,3065,1076.421052631579
758,3140,1073.092105263158
759,3911,1069.1842105263158
760,91,1110.0131578947369
761,903,1108.3552631578948
762,989,1108.4473684210527
763,1114,1107.5
764,1126,1108.9868421052631
765,1334,1108.2105263157894
766,1379,1138.5
767,1419,1145.2894736842104
768,1583,1111.1184210526317
769,1794,1112.4473684210527
770,1904,1108.5526315789473
771,2014,1111.5657894736842
772,2122,1109.8815789473683
773,2240,1113.25
774,2342,1109.1842105263158
775,2462,1109.8157894736842
776,2554,1109.3815789473683
777,2673,1107.5263157894738
778,2756,1108.2631578947369
779,2799,1139.7763157894738
780,2839,1138.6184210526317
781,2866,1110.4736842105262
782,3066,1112.75
783,3141,1110.0394736842106
784,3915,1107.157894736842
785,91,1147.7631578947369
786,903,1146.7368421052631
787,989,1147.2368421052631
788,1114,1145.671052631579
789,1126,1146.7368421052631
790,1334,1145.9473684210527
791,1379,1176.6842105263158
792,1419,1183.407894736842
793,1584,1148.907894736842
794,1594,1145.1052631578948
795,1794,1150.8684210526317
796,1904,1146.5394736842106
797,2015,1150.1315789473683
798,2122,1147.9342105263158
799,2240,1151.4736842105262
800,2271,1146.4736842105262
801,2341,1147.8947368421052
802,2462,1147.3026315789473
803,2543,1146.2368421052631
804,2554,1147.3684210526317
805,2740,1145.157894736842
806,2755,1147.1052631578948
807,2800,1177.8552631578948
808,2839,1178.1842105263158
809,2867,1148.5526315789473
810,3067,1149.6052631578948
811,3141,1147.1184210526317
812,92,1186.342105263158
813,904,1185.6447368421052
814,989,1184.75
815,1114,1184.0526315789473
816,1126,1183.921052631579
817,1334,1184.2763157894738
818,1380,1214.8947368421052
819,1419,1221.1447368421052
820,1584,1187.5526315789473
821,1794,1189.657894736842
822,1904,1183.5526315789473
823,2016,1188.0131578947369
824,2123,1186.092105263158
825,2241,1187.6184210526317
826,2343,1185.9605263157894
827,2463,1184.8684210526317
828,2544,1185.1973684210527
829,2555,1186.3157894736842
830,2674,1183.1315789473683
831,2740,1183.25
832,2755,1184.9342105263158
833,2799,1216.4736842105262
834,2839,1216.4868421052631
835,2867,1186.6447368421052
836,3068,1189.157894736842
837,3142,1185.1184210526317
838,92,1224.421052631579
839,787,1221.4342105263158
840,903,1222.8947368421052
841,989,1223.6447368421052
842,1126,1222.75
843,1334,1221.342105263158
844,1379,1252.7631578947369
845,1419,1259.0131578947369
846,1584,1225.592105263158
847,1795,1225.5394736842106
848,1904,1221.2105263157894
849,2016,1226.171052631579
850,2123,1223.8552631578948
851,2241,1229.2368421052631
852,2343,1224.0657894736842
853,2463,1222.5526315789473
854,2554,1223.5526315789473
855,2674,1221.2236842105262
856,2755,1222.8157894736842
857,2800,1253.8552631578948
858,2840,1253.7236842105262
859,2867,1223.4605263157894
860,3067,1226.2631578947369
861,3141,1223.157894736842
862,3887,1221.342105263158
863,3932,1222.2631578947369
864,93,1262.6315789473683
865,904,1260.4342105263158
866,989,1260.7368421052631
867,1127,1260.8684210526317
868,1334,1260.1184210526317
869,1380,1290.1184210526317
870,1419,1296.7631578947369
871,1585,1263.3947368421052
872,1596,1259.0657894736842
873,1796,1264.3947368421052
874,1907,1260.75
875,2017,1265.592105263158
876,2124,1263.0526315789473
877,2241,1265.0263157894738
878,2343,1263.407894736842
879,2464,1260.6184210526317
880,2545,1259.0657894736842
881,2555,1261.2236842105262
882,2755,1261.0657894736842
883,2800,1292.0
884,2839,1291.5
885,2867,1262.9342105263158
886,3067,1263.6973684210527
887,3141,1263.7763157894738
888,92,1300.0394736842106
889,787,1297.7763157894738
890,905,1298.8157894736842
891,990,1298.3947368421052
892,1127,1299.2631578947369
893,1212,1297.5526315789473
894,1335,1297.342105263158
895,1380,1329.2105263157894
896,1419,1334.828947368421
897,1586,1299.6184210526317
898,1797,1301.9868421052631
899,1907,1298.3815789473683
900,2018,1304.328947368421
901,2124,1299.5657894736842
902,2242,1302.092105263158
903,2343,1300.0
904,2463,1298.6842105263158
905,2544,1297.3552631578948
906,2555,1299.9868421052631
907,2740,1297.1052631578948
908,2755,1299.2105263157894
909,2800,1330.407894736842
910,2839,1328.5263157894738
911,2867,1300.6315789473683
912,3067,1302.657894736842
913,3141,1299.657894736842
914,3586,1298.9342105263158
915,3915,1298.1052631578948
916,3934,1297.25
917,92,1338.0
918,788,1335.657894736842
919,904,1336.3815789473683
920,990,1336.7105263157894
921,1116,1335.2763157894738
922,1126,1337.3684210526317
923,1213,1335.4605263157894
924,1334,1335.592105263158
925,1380,1367.157894736842
926,1419,1372.5131578947369
927,1588,1339.6973684210527
928,1798,1342.1052631578948
929,1907,1336.75
930,2019,1340.7894736842106
931,2126,1336.7631578947369
932,2242,1339.3552631578948
933,2343,1338.5263157894738
934,2464,1336.5
935,2545,1336.4736842105262
936,2555,1337.9473684210527
937,2755,1336.657894736842
938,2800,1367.3684210526317
939,2840,1366.7368421052631
940,2867,1338.4868421052631
941,2877,1335.2105263157894
942,3067,1341.1973684210527
943,3142,1336.6315789473683
944,3586,1335.671052631579
945,3915,1335.5526315789473
946,92,1376.3947368421052
947,798,1373.1447368421052
948,904,1374.9473684210527
949,990,1373.9605263157894
950,1116,1373.3947368421052
951,1127,1375.1315789473683
952,1335,1373.6973684210527
953,1379,1404.8947368421052
954,1419,1410.5526315789473
955,1588,1377.407894736842
956,1798,1378.2894736842106
957,1907,1373.9342105263158
958,2019,1377.8552631578948
959,2125,1375.1842105263158
960,2243,1377.342105263158
961,2343,1376.1184210526317
962,2464,1374.75
963,2545,1374.4736842105262
964,2555,1376.1973684210527
965,2755,1374.8947368421052
966,2800,1406.092105263158
967,2839,1405.9342105263158
968,2867,1375.8026315789473
969,2878,1374.9473684210527
970,3067,1378.0526315789473
971,3142,1375.4473684210527
972,3585,1373.342105263158
973,3934,1373.2368421052631
974,92,1414.1973684210527
975,787,1411.5657894736842
976,905,1412.5131578947369
977,990,1412.6447368421052
978,1116,1411.5526315789473
979,1127,1413.157894736842
980,1213,1411.7763157894738
981,1334,1412.1842105263158
982,1380,1443.1973684210527
983,1419,1448.8157894736842
984,1589,1414.7105263157894
985,1799,1417.5526315789473
986,1908,1412.3815789473683
987,2020,1416.9473684210527
988,2126,1413.2631578947369
989,2244,1415.75
990,2344,1414.2368421052631
991,2470,1416.3947368421052
992,2545,1411.25
993,2555,1413.592105263158
994,2755,1412.407894736842
995,2799,1442.5131578947369
996,2839,1444.3947368421052
997,2868,1414.671052631579
998,2881,1412.25
999,3068,1415.3026315789473
1000,3142,1414.4736842105262
1001,3911,1411.25
1002,3933,1412.2631578947369
1003,92,1453.1052631578948
1004,787,1449.592105263158
1005,907,1449.8552631578948
1006,991,1450.8026315789473
1007,1116,1449.328947368421
1008,1127,1451.407894736842
1009,1213,1449.6184210526317
1010,1334,1450.3552631578948
1011,1380,1481.2236842105262
1012,1419,1486.7368421052631
1013,1588,1453.0657894736842
1014,1799,1454.5657894736842
1015,1908,1449.9605263157894
1016,2019,1453.9605263157894
1017,2127,1454.2368421052631
1018,2244,1452.5131578947369
1019,2345,1452.9868421052631
1020,2465,1452.6447368421052
1021,2556,1452.0657894736842
1022,2741,1449.2105263157894
1023,2756,1449.9473684210527
1024,2800,1480.7236842105262
1025,2839,1480.828947368421
1026,2868,1452.8684210526317
1027,2879,1450.342105263158
1028,3068,1453.7894736842106
1029,3142,1451.657894736842
1030,3467,1449.592105263158
1031,3933,1450.75
1032,92,1490.2368421052631
1033,780,1487.25
1034,905,1488.157894736842
1035,992,1489.2631578947369
1036,1117,1488.092105263158
1037,1128,1490.25
1038,1213,1488.1052631578948
1039,1334,1488.3947368421052
1040,1379,1518.75
1041,1419,1524.4605263157894
1042,1588,1491.8552631578948
1043,1798,1491.3947368421052
1044,1909,1488.1315789473683
1045,2019,1492.1052631578948
1046,2127,1490.1973684210527
1047,2244,1491.1842105263158
1048,2345,1489.8157894736842
1049,2465,1490.2631578947369
1050,2546,1487.2105263157894
1051,2556,1488.8157894736842
1052,2741,1487.5131578947369
1053,2756,1488.7894736842106
1054,2800,1518.2631578947369
1055,2839,1520.1842105263158
1056,2869,1490.078947368421
1057,3070,1491.671052631579
1058,3143,1488.7105263157894
1059,3481,1488.2763157894738
1060,3585,1487.3552631578948
1061,3911,1488.8157894736842
1062,3932,1487.842105263158
1063,91,1528.171052631579
1064,907,1526.407894736842
1065,992,1527.0657894736842
1066,1117,1526.0131578947369
1067,1127,1526.9473684210527
1068,1213,1525.9342105263158
1069,1335,1526.5
1070,1379,1557.4473684210527
1071,1419,1562.6447368421052
1072,1588,1528.75
1073,1798,1530.8684210526317
1074,1908,1525.7368421052631
1075,2019,1531.2368421052631
