index,x,y
2422,2321,3885.815789473684
2423,2419,3885.842105263158
2424,2623,3885.1973684210525
2425,2799,3920.9868421052633
2426,2839,3922.7368421052633
2427,2955,3884.7236842105262
2428,2965,3883.3552631578946
2429,3029,3883.092105263158
2430,3152,3885.4736842105262
2431,3227,3882.5394736842104
2432,3515,3882.9210526315787
2433,3632,3882.1315789473683
2434,155,3923.592105263158
2435,983,3920.4736842105262
2436,1066,3920.6315789473683
2437,1198,3922.0263157894738
2438,1380,3958.2631578947367
2439,1419,3957.0394736842104
2440,1482,3920.934210526316
2441,1679,3924.4210526315787
2442,1886,3925.6710526315787
2443,1994,3923.0394736842104
2444,2102,3925.0526315789475
2445,2207,3922.842105263158
2446,2321,3924.6184210526317
2447,2419,3924.0
2448,2623,3923.2763157894738
2449,2800,3958.0
2450,2839,3960.7631578947367
2451,2955,3924.6052631578946
2452,2965,3921.1052631578946
2453,3029,3920.407894736842
2454,3153,3923.3815789473683
2455,3227,3921.4736842105262
2456,154,3960.592105263158
2457,982,3958.842105263158
2458,1067,3957.7763157894738
2459,1198,3959.4605263157896
2460,1380,3996.8815789473683
2461,1419,3995.2368421052633
2462,1482,3958.565789473684
2463,1679,3961.9605263157896
2464,1787,3957.9210526315787
2465,1886,3961.9868421052633
2466,1994,3959.9868421052633
2467,2102,3962.3947368421054
2468,2207,3960.842105263158
2469,2321,3961.092105263158
2470,2420,3960.5526315789475
2471,2535,3957.9210526315787
2472,2623,3960.7894736842104
2473,2782,3958.0263157894738
2474,2799,3996.2894736842104
2475,2839,3998.815789473684
2476,2955,3961.9210526315787
2477,2965,3959.7236842105262
2478,3030,3958.0
2479,3153,3961.5789473684213
2480,3227,3961.315789473684
2481,3516,3957.657894736842
2482,154,3998.434210526316
2483,984,3996.8947368421054
2484,1068,3996.684210526316
2485,1199,3998.0394736842104
2486,1380,4033.328947368421
2487,1419,4032.9210526315787
2488,1483,3997.1052631578946
2489,1680,4000.7763157894738
2490,1887,3999.815789473684
2491,1995,3998.8552631578946
2492,2103,3999.6184210526317
2493,2208,4000.4210526315787
2494,2321,3999.2631578947367
2495,2419,3999.9473684210525
2496,2536,3996.9736842105262
2497,2623,3999.342105263158
2498,2799,4035.0263157894738
2499,2839,4036.9736842105262
2500,2955,3999.2236842105262
2501,2965,3997.6973684210525
2502,3152,3998.3947368421054
2503,3227,3998.3289473684213
2504,153,4036.7105263157896
2505,977,4035.7763157894738
2506,1068,4035.1184210526317
2507,1200,4035.4473684210525
2508,1380,4071.684210526316
2509,1419,4071.1315789473683
2510,1482,4034.592105263158
2511,1679,4038.75
2512,1788,4035.1710526315787
2513,1886,4038.2236842105262
2514,1995,4036.6184210526317
2515,2103,4039.0
2516,2208,4037.065789473684
2517,2322,4037.092105263158
2518,2419,4037.0263157894738
2519,2536,4034.5131578947367
2520,2624,4037.2236842105262
2521,2800,4073.8815789473683
2522,2839,4074.4868421052633
2523,2956,4035.8947368421054
2524,3030,4033.7105263157896
2525,3153,4036.342105263158
2526,3227,4036.1710526315787
2527,3515,4034.5
2528,153,4075.0789473684213
2529,983,4072.3289473684213
2530,1068,4073.065789473684
2531,1199,4074.9868421052633
2532,1380,4109.5921052631575
2533,1419,4108.684210526316
2534,1483,4072.6184210526317
2535,1680,4078.8947368421054
2536,1788,4071.9473684210525
2537,1887,4076.25
2538,1996,4075.9736842105262
2539,2104,4076.2105263157896
2540,2209,4073.2368421052633
2541,2322,4074.065789473684
2542,2420,4074.684210526316
2543,2536,4072.2894736842104
2544,2625,4075.3684210526317
2545,2799,4111.026315789473
2546,2839,4113.0921052631575
2547,2955,4074.6184210526317
2548,2966,4073.3947368421054
2549,3153,4073.1052631578946
2550,3228,4075.6052631578946
2551,3515,4071.7763157894738
2552,3631,4071.7105263157896
2553,152,4113.3026315789475
2554,984,4111.131578947368
2555,1068,4111.263157894737
2556,1199,4112.4078947368425
2557,1380,4146.0921052631575
2558,1419,4146.1973684210525
2559,1482,4110.328947368421
2560,1680,4116.5921052631575
2561,1788,4110.644736842105
2562,1887,4114.6578947368425
2563,1996,4114.644736842105
2564,2104,4116.026315789473
2565,2208,4112.526315789473
2566,2323,4113.0526315789475
2567,2420,4113.644736842105
2568,2537,4112.894736842105
2569,2626,4112.5526315789475
2570,2799,4148.736842105263
2571,2840,4149.723684210527
2572,2955,4113.421052631579
2573,2966,4111.828947368421
2574,3155,4112.710526315789
2575,3228,4112.105263157895
2576,3515,4110.618421052632
2577,3630,4109.684210526316
2578,152,4151.223684210527
2579,879,4148.078947368421
2580,984,4150.3421052631575
2581,1068,4149.828947368421
2582,1199,4149.960526315789
2583,1282,4147.868421052632
2584,1380,4184.394736842105
2585,1419,4185.0
2586,1483,4148.460526315789
2587,1680,4154.684210526316
2588,1888,4152.960526315789
2589,1996,4151.263157894737
2590,2104,4153.315789473684
2591,2208,4149.460526315789
2592,2324,4149.723684210527
2593,2420,4152.25
2594,2537,4150.486842105263
2595,2613,4148.0921052631575
2596,2625,4150.25
2597,2800,4189.0526315789475
2598,2839,4188.671052631579
2599,2955,4149.394736842105
2600,3030,4148.0526315789475
2601,3155,4151.934210526316
2602,3228,4150.6973684210525
2603,3515,4148.276315789473
2604,152,4189.3421052631575
2605,985,4187.328947368421
2606,1069,4188.1973684210525
2607,1200,4188.986842105263
2608,1380,4222.276315789473
2609,1420,4222.776315789473
2610,1484,4187.894736842105
2611,1680,4192.6578947368425
2612,1888,4190.776315789473
2613,1996,4190.118421052632
2614,2104,4191.434210526316
2615,2193,4186.421052631579
2616,2210,4188.223684210527
2617,2324,4187.960526315789
2618,2421,4191.263157894737
2619,2537,4186.8026315789475
2620,2626,4187.710526315789
2621,2800,4227.3421052631575
2622,2840,4226.368421052632
2623,2957,4186.75
2624,2968,4186.065789473684
2625,3156,4188.3026315789475
2626,3229,4188.25
2627,3515,4186.039473684211
2628,3630,4186.276315789473
2629,152,4227.776315789473
2630,987,4224.789473684211
2631,1069,4226.671052631579
2632,1200,4227.5526315789475
2633,1380,4258.868421052632
2634,1419,4260.5
2635,1484,4225.210526315789
2636,1680,4229.171052631579
2637,1888,4229.539473684211
2638,1997,4227.381578947368
2639,2104,4227.710526315789
2640,2209,4225.671052631579
2641,2324,4225.578947368421
2642,2422,4229.039473684211
2643,2538,4225.223684210527
2644,2626,4227.1973684210525
2645,2799,4265.118421052632
2646,2840,4263.881578947368
2647,2957,4226.0526315789475
2648,2968,4225.355263157895
2649,3162,4226.368421052632
2650,3229,4225.9473684210525
2651,3630,4224.4078947368425
2652,152,4264.789473684211
2653,986,4262.671052631579
2654,1069,4264.184210526316
2655,1200,4264.8421052631575
2656,1380,4296.473684210527
2657,1419,4298.8421052631575
2658,1484,4264.5
2659,1681,4267.934210526316
2660,1888,4268.1578947368425
2661,1998,4264.105263157895
2662,2105,4266.210526315789
2663,2210,4265.736842105263
2664,2324,4264.105263157895
2665,2422,4264.960526315789
2666,2538,4263.25
2667,2626,4264.394736842105
2668,2800,4300.973684210527
2669,2839,4301.381578947368
2670,2958,4264.013157894737
2671,2968,4265.526315789473
2672,3156,4264.394736842105
2673,3229,4262.776315789473
2674,3515,4261.75
2675,3630,4262.118421052632
2676,152,4302.6578947368425
2677,986,4300.736842105263
2678,1069,4301.355263157895
2679,1201,4302.605263157895
2680,1380,4334.25
2681,1419,4336.921052631579
2682,1484,4301.881578947368
2683,1681,4307.1578947368425
2684,1790,4299.684210526316
2685,1889,4304.723684210527
2686,1998,4302.460526315789
2687,2106,4305.131578947368
2688,2211,4302.789473684211
2689,2325,4301.881578947368
2690,2423,4303.9078947368425
2691,2539,4300.078947368421
2692,2627,4303.4473684210525
2693,2800,4338.315789473684
2694,2840,4339.710526315789
2695,2957,4301.013157894737
2696,2968,4300.526315789473
2697,3032,4299.6973684210525
2698,3156,4301.565789473684
2699,3229,4301.1578947368425
2700,3514,4300.276315789473
2701,3630,4301.078947368421
2702,151,4341.0
2703,987,4339.223684210527
2704,1070,4338.223684210527
2705,1202,4340.434210526316
2706,1285,4338.1973684210525
2707,1379,4373.486842105263
2708,1419,4375.1578947368425
2709,1484,4339.605263157895
2710,1681,4344.486842105263
2711,1790,4338.078947368421
2712,1889,4342.618421052632
2713,1998,4342.434210526316
2714,2106,4343.184210526316
2715,2211,4341.421052631579
2716,2325,4340.855263157895
2717,2423,4341.921052631579
2718,2539,4338.065789473684
2719,2627,4342.973684210527
2720,2800,4374.644736842105
2721,2840,4378.4078947368425
2722,2956,4338.815789473684
2723,3155,4339.460526315789
2724,3229,4339.960526315789
2725,3630,4338.421052631579
2726,3946,4337.618421052632
2727,151,4378.3026315789475
2728,986,4377.355263157895
2729,1070,4376.934210526316
2730,1202,4378.710526315789
2731,1285,4376.065789473684
2732,1380,4411.0
2733,1419,4412.921052631579
2734,1484,4377.5
2735,1681,4382.486842105263
2736,1790,4377.25
2737,1889,4381.434210526316
2738,1998,4378.5921052631575
2739,2106,4379.6973684210525
2740,2211,4378.75
2741,2325,4379.315789473684
2742,2423,4379.710526315789
2743,2539,4376.513157894737
2744,2627,4379.710526315789
2745,2800,4414.368421052632
2746,2840,4416.144736842105
2747,2956,4376.210526315789
2748,2967,4376.684210526316
2749,3156,4377.131578947368
2750,3229,4379.105263157895
2751,3515,4376.368421052632
2752,3630,4376.026315789473
2753,151,4416.434210526316
2754,985,4414.381578947368
2755,1070,4414.9078947368425
2756,1202,4416.960526315789
2757,1285,4413.921052631579
2758,1380,4449.3026315789475
2759,1419,4450.671052631579
2760,1485,4415.328947368421
2761,1682,4419.736842105263
2762,1791,4415.539473684211
2763,1890,4419.684210526316
2764,1998,4417.5526315789475
2765,2106,4418.763157894737
2766,2211,4416.539473684211
2767,2326,4416.539473684211
2768,2423,4418.118421052632
2769,2539,4414.881578947368
2770,2627,4417.894736842105
2771,2800,4451.144736842105
2772,2839,4453.934210526316
2773,2957,4414.526315789473
2774,3162,4416.3421052631575
2775,3229,4416.5526315789475
2776,3515,4413.605263157895
2777,150,4454.5921052631575
2778,987,4453.723684210527
2779,1071,4452.868421052632
2780,1202,4454.5
2781,1379,4487.0921052631575
2782,1419,4488.973684210527
2783,1486,4453.434210526316
2784,1682,4457.1578947368425
2785,1692,4452.118421052632
2786,1791,4452.3026315789475
2787,1890,4456.355263157895
2788,1999,4453.276315789473
2789,2107,4457.315789473684
2790,2212,4454.039473684211
2791,2325,4455.039473684211
2792,2423,4454.934210526316
2793,2539,4452.644736842105
2794,2627,4457.355263157895
2795,2799,4491.144736842105
2796,2840,4492.526315789473
2797,2956,4452.986842105263
2798,2967,4452.1973684210525
2799,3162,4454.223684210527
2800,3230,4451.9078947368425
2801,3629,4451.605263157895
2802,150,4492.381578947368
2803,987,4491.776315789473
2804,1071,4490.460526315789
2805,1203,4493.460526315789
2806,1379,4526.065789473684
2807,1419,4526.289473684211
2808,1488,4491.513157894737
2809,1684,4495.605263157895
2810,1792,4490.171052631579
2811,1891,4495.881578947368
2812,1999,4492.078947368421
2813,2108,4495.289473684211
2814,2212,4491.8421052631575
2815,2326,4492.5
2816,2423,4493.434210526316
2817,2539,4490.736842105263
2818,2614,4491.078947368421
2819,2627,4493.434210526316
2820,2800,4529.131578947368
2821,2840,4529.9078947368425
2822,2958,4491.473684210527
2823,2968,4490.276315789473
2824,3157,4491.986842105263
2825,3230,4490.526315789473
2826,3629,4489.605263157895
2827,148,4531.368421052632
2828,987,4528.960526315789
2829,1072,4529.381578947368
2830,1203,4531.223684210527
2831,1379,4566.065789473684
2832,1419,4564.75
2833,1487,4529.184210526316
2834,1684,4533.276315789473
2835,1793,4528.4078947368425
2836,1891,4533.671052631579
2837,2000,4529.960526315789
2838,2108,4530.815789473684
2839,2212,4530.026315789473
2840,2326,4528.276315789473
2841,2424,4530.855263157895
2842,2540,4528.513157894737
2843,2628,4531.434210526316
2844,2800,4566.065789473684
2845,2840,4568.3026315789475
2846,2958,4529.184210526316
2847,2968,4528.184210526316
2848,3157,4530.171052631579
2849,3230,4531.539473684211
2850,148,4571.460526315789
2851,988,4568.5526315789475
2852,1072,4567.6973684210525
2853,1193,4566.144736842105
2854,1203,4569.605263157895
2855,1379,4604.6578947368425
2856,1419,4603.105263157895
2857,1487,4566.5921052631575
2858,1684,4571.960526315789
2859,1793,4565.815789473684
2860,1891,4571.513157894737
2861,2000,4569.4078947368425
2862,2108,4571.039473684211
2863,2212,4569.328947368421
2864,2328,4566.986842105263
2865,2424,4568.736842105263
2866,2540,4566.315789473684
2867,2629,4569.0921052631575
2868,2799,4604.0526315789475
2869,2839,4606.723684210527
2870,2958,4568.25
2871,2968,4566.881578947368
2872,3163,4567.144736842105
2873,3230,4569.421052631579
2874,3514,4566.473684210527
2875,148,4606.605263157895
2876,988,4606.039473684211
2877,1072,4605.815789473684
2878,1193,4604.039473684211
2879,1203,4607.4473684210525
2880,1379,4644.118421052632
2881,1419,4641.026315789473
2882,1486,4603.868421052632
2883,1683,4608.578947368421
2884,1792,4605.25
2885,1891,4609.25
2886,2000,4605.789473684211
2887,2108,4608.934210526316
2888,2212,4603.763157894737
2889,2328,4605.026315789473
2890,2424,4607.6578947368425
2891,2541,4604.421052631579
2892,2617,4603.75
2893,2630,4606.6578947368425
2894,2799,4641.1973684210525
2895,2840,4644.026315789473
2896,2958,4605.723684210527
2897,3157,4607.131578947368
2898,3230,4604.868421052632
2899,148,4644.486842105263
2900,989,4642.315789473684
2901,1072,4642.75
2902,1204,4644.539473684211
2903,1380,4682.263157894737
2904,1419,4678.671052631579
2905,1486,4642.473684210527
2906,1683,4647.5921052631575
2907,1792,4642.881578947368
2908,1892,4646.894736842105
2909,2000,4644.4078947368425
2910,2108,4647.539473684211
2911,2213,4644.171052631579
2912,2328,4642.460526315789
2913,2424,4644.394736842105
2914,2541,4643.236842105263
2915,2629,4644.815789473684
2916,2799,4680.473684210527
2917,2839,4682.3026315789475
2918,2958,4645.065789473684
2919,2968,4642.460526315789
2920,3158,4644.013157894737
2921,3230,4642.973684210527
2922,3515,4641.763157894737
2923,148,4682.460526315789
2924,988,4680.921052631579
2925,1073,4681.736842105263
2926,1205,4682.1578947368425
2927,1379,4719.6578947368425
2928,1419,4716.684210526316
2929,1486,4680.618421052632
2930,1684,4685.3026315789475
2931,1793,4681.473684210527
2932,1892,4685.5526315789475
2933,2000,4682.065789473684
2934,2109,4682.789473684211
2935,2212,4679.921052631579
2936,2425,4682.355263157895
2937,2541,4681.0921052631575
2938,2628,4683.1973684210525
2939,2799,4721.789473684211
2940,2839,4720.394736842105
2941,2958,4682.1578947368425
2942,3158,4682.026315789473
2943,3231,4681.118421052632
2944,148,4720.9473684210525
2945,990,4719.776315789473
2946,1073,4719.6973684210525
2947,1206,4720.039473684211
2948,1380,4757.184210526316
2949,1419,4754.4473684210525
2950,1488,4718.6578947368425
2951,1684,4723.6973684210525
2952,1793,4718.421052631579
2953,1892,4723.25
2954,2002,4718.236842105263
2955,2109,4721.289473684211
2956,2214,4719.223684210527
2957,2328,4720.605263157895
2958,2425,4719.828947368421
2959,2541,4718.9473684210525
2960,2630,4719.9078947368425
2961,2799,4759.263157894737
2962,2840,4758.473684210527
2963,2958,4721.9473684210525
2964,2968,4718.486842105263
2965,3165,4719.618421052632
2966,3231,4718.960526315789
2967,3515,4718.315789473684
2968,148,4758.815789473684
2969,990,4756.5526315789475
2970,1074,4758.421052631579
2971,1206,4757.289473684211
2972,1380,4795.276315789473
2973,1419,4792.789473684211
2974,1488,4757.013157894737
2975,1684,4761.4078947368425
2976,1694,4756.1578947368425
2977,1793,4756.934210526316
2978,1893,4761.605263157895
2979,2002,4758.013157894737
2980,2109,4760.3026315789475
2981,2215,4756.671052631579
2982,2329,4757.723684210527
2983,2427,4757.763157894737
2984,2542,4756.434210526316
2985,2630,4759.184210526316
2986,2800,4797.513157894737
2987,2840,4796.5526315789475
2988,2959,4758.8421052631575
2989,2969,4756.0921052631575
2990,3165,4758.25
2991,3232,4756.355263157895
2992,3515,4755.8421052631575
2993,147,4796.644736842105
2994,991,4795.276315789473
2995,1074,4796.4473684210525
2996,1193,4794.3421052631575
2997,1206,4795.763157894737
2998,1380,4833.210526315789
2999,1419,4830.6973684210525
3000,1488,4795.3421052631575
3001,1685,4798.8026315789475
3002,1794,4795.9473684210525
3003,1892,4799.736842105263
3004,2001,4794.710526315789
3005,2110,4796.710526315789
3006,2214,4795.789473684211
3007,2329,4796.1578947368425
3008,2427,4794.526315789473
3009,2542,4793.881578947368
3010,2631,4797.184210526316
3011,2799,4834.4473684210525
3012,2840,4833.526315789473
3013,2960,4796.473684210527
3014,2970,4794.881578947368
3015,3165,4796.289473684211
3016,3232,4796.236842105263
3017,3515,4794.0921052631575
3018,147,4833.8421052631575
3019,992,4833.105263157895
3020,1074,4833.0921052631575
3021,1193,4832.0921052631575
3022,1206,4833.6973684210525
3023,1380,4871.381578947368
3024,1419,4868.8421052631575
3025,1488,4833.105263157895
3026,1684,4837.526315789473
3027,1694,4831.776315789473
3028,1794,4833.526315789473
3029,1893,4837.1578947368425
3030,2001,4834.723684210527
3031,2110,4835.263157894737
3032,2215,4833.75
3033,2329,4835.013157894737
3034,2427,4833.828947368421
3035,2631,4836.565789473684
3036,2799,4873.0
3037,2840,4871.75
3038,2960,4833.618421052632
3039,2970,4833.355263157895
3040,3159,4834.368421052632
3041,3233,4832.105263157895
3042,3629,4831.960526315789
3043,148,4872.3026315789475
3044,1074,4871.026315789473
3045,1207,4870.881578947368
3046,1289,4870.026315789473
3047,1380,4909.815789473684
3048,1419,4906.9473684210525
3049,1488,4870.763157894737
3050,1685,4875.631578947368
3051,1794,4871.276315789473
3052,1893,4875.921052631579
3053,1910,4869.75
3054,2002,4872.223684210527
3055,2110,4873.25
3056,2215,4871.315789473684
3057,2329,4870.986842105263
3058,2427,4871.0921052631575
3059,2631,4875.236842105263
3060,2800,4910.868421052632
3061,2840,4910.434210526316
3062,2960,4872.289473684211
3063,3166,4873.434210526316
3064,3233,4869.789473684211
3065,3511,4870.171052631579
3066,148,4911.0526315789475
3067,991,4908.671052631579
3068,1074,4907.855263157895
3069,1206,4909.513157894737
3070,1380,4947.460526315789
3071,1419,4944.381578947368
3072,1488,4909.828947368421
3073,1685,4912.881578947368
3074,1795,4908.960526315789
3075,1893,4913.6973684210525
3076,2002,4911.473684210527
3077,2110,4910.105263157895
3078,2215,4908.815789473684
3079,2329,4909.973684210527
3080,2428,4910.0
3081,2631,4913.039473684211
3082,2800,4949.276315789473
3083,2839,4947.684210526316
3084,2959,4910.355263157895
3085,2969,4908.684210526316
3086,3166,4910.605263157895
3087,3233,4908.486842105263
3088,3511,4908.368421052632
3089,3628,4907.723684210527
3090,148,4948.039473684211
3091,992,4946.776315789473
3092,1074,4946.263157894737
3093,1207,4947.4078947368425
3094,1380,4986.25
3095,1419,4982.539473684211
3096,1489,4948.25
3097,1686,4951.618421052632
3098,1894,4951.355263157895
3099,2003,4947.210526315789
3100,2111,4949.184210526316
3101,2216,4946.223684210527
3102,2330,4947.368421052632
3103,2428,4948.75
3104,2631,4949.526315789473
3105,2800,4986.934210526316
3106,2840,4986.25
3107,2960,4949.710526315789
3108,2970,4947.1973684210525
3109,3166,4948.736842105263
3110,3233,4947.105263157895
3111,3511,4946.8421052631575
3112,147,4985.710526315789
3113,985,4984.644736842105
3114,1076,4984.578947368421
3115,1207,4986.4473684210525
3116,1380,5023.065789473684
3117,1419,5020.789473684211
3118,1488,4986.0
3119,1686,4988.986842105263
3120,1795,4985.5
3121,1894,4989.434210526316
3122,2003,4985.5526315789475
3123,2112,4986.236842105263
3124,2218,4983.855263157895
3125,2330,4986.105263157895
3126,2428,4985.565789473684
3127,2544,4984.789473684211
3128,2632,4987.789473684211
3129,2800,5024.671052631579
3130,2840,5024.328947368421
3131,2960,4986.4078947368425
3132,2970,4985.381578947368
3133,3166,4986.921052631579
3134,3233,4985.539473684211
3135,3511,4985.026315789473
3136,3627,4984.210526315789
3137,3943,4983.75
3138,147,5024.934210526316
3139,985,5022.605263157895
3140,1076,5023.263157894737
3141,1207,5023.960526315789
3142,1380,5061.118421052632
3143,1419,5059.0
3144,1489,5022.710526315789
3145,1686,5026.605263157895
3146,1795,5024.0526315789475
3147,1895,5027.421052631579
3148,2003,5022.8421052631575
3149,2112,5026.460526315789
3150,2216,5023.1973684210525
3151,2330,5023.789473684211
3152,2428,5023.171052631579
3153,2632,5023.368421052632
3154,2800,5062.513157894737
3155,2839,5061.684210526316
3156,2961,5024.263157894737
3157,3167,5025.210526315789
3158,3234,5022.065789473684
3159,147,5062.078947368421
3160,985,5060.828947368421
3161,1076,5062.1973684210525
3162,1207,5062.421052631579
3163,1380,5098.763157894737
3164,1419,5096.513157894737
3165,1488,5060.9078947368425
3166,1686,5065.328947368421
3167,1795,5061.144736842105
3168,1894,5066.039473684211
3169,2003,5060.565789473684
3170,2112,5063.065789473684
3171,2216,5060.421052631579
3172,2331,5059.960526315789
3173,2428,5062.039473684211
3174,2545,5060.736842105263
3175,2633,5061.684210526316
3176,2800,5100.315789473684
3177,2839,5099.763157894737
3178,2962,5062.921052631579
3179,3168,5062.881578947368
3180,3234,5059.9078947368425
3181,3511,5061.894736842105
3182,3969,5060.789473684211
3183,147,5100.6973684210525
3184,985,5098.684210526316
3185,1076,5098.105263157895
3186,1207,5099.960526315789
3187,1380,5138.3421052631575
3188,1419,5134.578947368421
3189,1488,5098.921052631579
3190,1686,5101.881578947368
3191,1795,5098.263157894737
3192,1894,5102.1973684210525
3193,2004,5100.0921052631575
3194,2112,5102.815789473684
3195,2216,5098.078947368421
3196,2332,5097.631578947368
3197,2421,5099.0
3198,2431,5098.75
3199,2545,5097.894736842105
3200,2621,5097.684210526316
3201,2634,5099.5921052631575
3202,2800,5137.868421052632
3203,2840,5137.1578947368425
3204,2962,5101.065789473684
3205,3160,5099.986842105263
3206,3234,5098.9078947368425
3207,3512,5098.1973684210525
3208,147,5138.105263157895
3209,994,5136.460526315789
3210,1077,5136.6578947368425
3211,1208,5137.973684210527
3212,1380,5175.684210526316
3213,1420,5172.263157894737
3214,1488,5136.986842105263
3215,1686,5140.5
3216,1795,5136.263157894737
3217,1895,5141.0526315789475
3218,2003,5138.065789473684
3219,2112,5139.6973684210525
3220,2218,5136.065789473684
3221,2332,5136.881578947368
3222,2428,5137.131578947368
3223,2545,5136.631578947368
3224,2621,5136.0526315789475
3225,2633,5138.0526315789475
3226,2800,5176.289473684211
3227,2839,5174.934210526316
3228,2962,5139.960526315789
3229,3168,5138.421052631579
3230,3234,5136.736842105263
3231,146,5176.328947368421
3232,986,5174.473684210527
3233,1077,5174.236842105263
3234,1208,5176.4473684210525
3235,1380,5212.973684210527
3236,1419,5210.289473684211
3237,1488,5175.25
3238,1502,5175.289473684211
3239,1686,5177.736842105263
3240,1795,5174.368421052632
3241,1895,5179.736842105263
3242,2003,5176.315789473684
3243,2112,5177.039473684211
3244,2217,5174.986842105263
3245,2332,5174.5
3246,2430,5175.5921052631575
3247,2621,5174.394736842105
3248,2634,5174.684210526316
3249,2800,5213.289473684211
3250,2840,5212.8026315789475
3251,2961,5176.934210526316
3252,2971,5174.6578947368425
3253,3168,5177.065789473684
3254,3235,5173.671052631579
3255,3511,5173.815789473684
3256,146,5214.276315789473
3257,994,5212.868421052632
3258,1077,5212.881578947368
3259,1196,5211.960526315789
3260,1208,5213.9078947368425
3261,1380,5250.394736842105
3262,1419,5248.0921052631575
3263,1489,5213.118421052632
3264,1504,5212.934210526316
3265,1687,5216.565789473684
3266,1796,5212.6578947368425
3267,1895,5217.263157894737
3268,2004,5213.815789473684
3269,2112,5215.276315789473
3270,2332,5214.223684210527
3271,2430,5212.921052631579
3272,2546,5212.421052631579
3273,2621,5211.9078947368425
3274,2634,5215.4473684210525
3275,2800,5251.460526315789
3276,2839,5251.289473684211
3277,2962,5214.263157894737
3278,3160,5214.855263157895
3279,3235,5212.828947368421
3280,3511,5212.013157894737
3281,146,5252.039473684211
3282,986,5251.486842105263
3283,1077,5250.5921052631575
3284,1208,5251.9078947368425
3285,1380,5288.855263157895
3286,1419,5286.6973684210525
3287,1488,5251.236842105263
3288,1504,5250.8421052631575
3289,1686,5253.894736842105
3290,1697,5251.184210526316
3291,1796,5252.039473684211
3292,1895,5255.9078947368425
3293,2004,5250.75
3294,2113,5252.934210526316
3295,2219,5250.236842105263
3296,2332,5251.513157894737
3297,2431,5253.1973684210525
3298,2621,5250.118421052632
3299,2634,5251.9078947368425
3300,2800,5288.9473684210525
3301,2839,5288.6578947368425
3302,2962,5253.3421052631575
3303,2972,5251.4473684210525
3304,3161,5251.434210526316
3305,3235,5250.105263157895
3306,3511,5250.276315789473
3307,147,5291.3421052631575
3308,994,5289.078947368421
3309,1077,5288.3421052631575
3310,1208,5289.618421052632
3311,1380,5327.381578947368
3312,1419,5324.815789473684
3313,1488,5288.986842105263
3314,1503,5288.5526315789475
3315,1686,5291.3026315789475
3316,1697,5289.5921052631575
3317,1796,5289.5
3318,1895,5293.473684210527
3319,2004,5287.9473684210525
3320,2112,5290.434210526316
3321,2218,5288.776315789473
3322,2333,5289.328947368421
3323,2431,5289.684210526316
3324,2622,5287.881578947368
3325,2635,5289.776315789473
3326,2800,5326.671052631579
3327,2839,5326.289473684211
3328,2963,5291.328947368421
3329,2973,5291.763157894737
3330,3162,5289.973684210527
3331,3236,5287.763157894737
3332,3510,5288.263157894737
3333,3626,5289.8026315789475
3334,3934,5290.9078947368425
3335,147,5329.1578947368425
3336,994,5326.381578947368
3337,1077,5326.355263157895
3338,1208,5327.3421052631575
3339,1380,5364.039473684211
3340,1419,5362.578947368421
3341,1488,5326.960526315789
3342,1503,5325.710526315789
3343,1686,5329.75
3344,1795,5326.065789473684
3345,1895,5330.4078947368425
3346,2004,5328.473684210527
3347,2113,5329.0921052631575
3348,2219,5327.565789473684
3349,2333,5327.526315789473
3350,2431,5328.210526315789
3351,2635,5327.131578947368
3352,2800,5363.315789473684
3353,2839,5365.105263157895
3354,2964,5328.578947368421
3355,2974,5330.065789473684
3356,3163,5327.9473684210525
3357,3236,5326.934210526316
3358,3933,5327.671052631579
3359,147,5367.9473684210525
3360,987,5363.723684210527
3361,1078,5364.039473684211
3362,1196,5363.631578947368
3363,1208,5365.0526315789475
3364,1380,5402.618421052632
3365,1419,5400.526315789473
3366,1488,5364.960526315789
3367,1501,5365.618421052632
3368,1686,5366.9078947368425
3369,1696,5364.723684210527
3370,1795,5364.184210526316
3371,1896,5368.3026315789475
3372,1913,5363.618421052632
3373,2005,5364.9473684210525
3374,2113,5365.934210526316
3375,2219,5364.565789473684
3376,2333,5365.1973684210525
3377,2431,5367.513157894737
3378,2624,5363.513157894737
3379,2636,5365.9473684210525
3380,2799,5401.131578947368
3381,2839,5402.421052631579
3382,2964,5366.868421052632
3383,2974,5366.684210526316
3384,3163,5366.763157894737
3385,3236,5364.0921052631575
3386,3511,5363.894736842105
3387,3934,5365.0
3388,147,5405.960526315789
3389,994,5402.565789473684
3390,1078,5402.315789473684
3391,1197,5401.631578947368
3392,1208,5403.763157894737
3393,1380,5440.1973684210525
3394,1419,5438.631578947368
3395,1488,5402.631578947368
3396,1501,5402.855263157895
3397,1685,5404.421052631579
3398,1696,5402.868421052632
3399,1795,5402.263157894737
3400,1895,5407.118421052632
3401,2004,5404.263157894737
3402,2113,5404.039473684211
3403,2219,5402.105263157895
3404,2334,5403.013157894737
3405,2431,5404.460526315789
3406,2548,5401.8421052631575
3407,2636,5403.0921052631575
3408,2800,5439.486842105263
3409,2839,5440.328947368421
3410,2964,5404.421052631579
3411,2974,5406.355263157895
3412,3163,5403.6973684210525
3413,3237,5402.881578947368
3414,3935,5403.763157894737
3415,145,5442.5526315789475
3416,835,5439.815789473684
3417,988,5441.355263157895
3418,1079,5440.434210526316
